YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,SCHEDULED_TIME,DISTANCE,ARRIVAL_DELAY,DIVERTED,CANCELLED,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,DEST_AIRPORT_NAME,DEST_CITY,DEST_STATE,FLIGHT_DATE,SCHED_DEP_HOUR,IS_DELAYED,IS_WEEKEND,SEASON,ROUTE
2015,9,26,6,DL,4822,LAS,ATL,937,-11.7,363.0,2571.0,-18.6,0,0,Delta Air Lines Inc.,McCarran International Airport,Las Vegas,NV,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-09-26,9,0,1,Otono,LAS-ATL
2015,3,10,2,HA,6617,MIA,LAS,203,1.2,74.0,244.0,2.9,0,0,Hawaiian Airlines Inc.,Miami International Airport,Miami,FL,McCarran International Airport,Las Vegas,NV,2015-03-10,2,0,0,Primavera,MIA-LAS
2015,10,13,2,F9,6034,BOS,ORD,2036,31.7,267.0,1764.0,26.1,0,0,Frontier Airlines Inc.,Logan International Airport,Boston,MA,Chicago O'Hare International Airport,Chicago,IL,2015-10-13,20,1,0,Otono,BOS-ORD
2015,4,2,4,UA,1426,LAS,SEA,2034,4.3,320.0,2001.0,0.9,0,0,United Air Lines Inc.,McCarran International Airport,Las Vegas,NV,Seattle-Tacoma International Airport,Seattle,WA,2015-04-02,20,0,0,Primavera,LAS-SEA
2015,3,5,4,DL,3276,DEN,MIA,1906,20.0,88.0,352.0,20.0,0,0,Delta Air Lines Inc.,Denver International Airport,Denver,CO,Miami International Airport,Miami,FL,2015-03-05,19,1,0,Primavera,DEN-MIA
2015,9,22,2,WN,5860,SFO,MIA,1128,-0.9,148.0,1072.0,1.9,0,0,Southwest Airlines Co.,San Francisco International Airport,San Francisco,CA,Miami International Airport,Miami,FL,2015-09-22,11,0,0,Otono,SFO-MIA
2015,12,3,4,AA,6456,IAH,DFW,843,28.9,395.0,2689.0,20.4,0,0,American Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-12-03,8,1,0,Invierno,IAH-DFW
2015,5,16,6,OO,3585,LAS,JFK,653,2.4,330.0,2424.0,7.4,0,0,Skywest Airlines Inc.,McCarran International Airport,Las Vegas,NV,John F. Kennedy International Airport,New York,NY,2015-05-16,6,0,1,Primavera,LAS-JFK
2015,10,24,6,F9,2536,PHX,ORD,1858,1.8,222.0,1530.0,1.0,0,0,Frontier Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Chicago O'Hare International Airport,Chicago,IL,2015-10-24,18,0,1,Otono,PHX-ORD
2015,2,19,4,UA,3011,MCO,JFK,58,-14.2,167.0,956.0,-12.4,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,John F. Kennedy International Airport,New York,NY,2015-02-19,0,0,0,Invierno,MCO-JFK
2015,3,26,4,B6,1772,PHX,ATL,19,3.5,235.0,1832.0,10.0,0,0,JetBlue Airways,Phoenix Sky Harbor International Airport,Phoenix,AZ,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-03-26,0,0,0,Primavera,PHX-ATL
2015,3,31,2,DL,2110,MIA,PHX,1405,19.0,170.0,947.0,28.2,0,0,Delta Air Lines Inc.,Miami International Airport,Miami,FL,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-03-31,14,1,0,Primavera,MIA-PHX
2015,7,2,4,DL,5613,LAX,DFW,202,-7.7,173.0,1073.0,-6.7,0,0,Delta Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-07-02,2,0,0,Verano,LAX-DFW
2015,1,25,7,UA,5608,MCO,ATL,913,5.7,217.0,1480.0,2.3,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-01-25,9,0,1,Invierno,MCO-ATL
2015,11,5,4,HA,1302,PHX,CLT,521,5.3,131.0,788.0,9.0,0,0,Hawaiian Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Charlotte Douglas International Airport,Charlotte,NC,2015-11-05,5,0,0,Otono,PHX-CLT
2015,11,10,2,DL,4313,MCO,SFO,1823,40.8,295.0,2280.0,42.2,0,0,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,San Francisco International Airport,San Francisco,CA,2015-11-10,18,1,0,Otono,MCO-SFO
2015,9,17,4,F9,2149,ATL,DEN,1624,38.1,115.0,783.0,47.2,0,0,Frontier Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Denver International Airport,Denver,CO,2015-09-17,16,1,0,Otono,ATL-DEN
2015,11,19,4,AS,4728,LAX,DFW,2302,18.5,432.0,2691.0,24.4,0,0,Alaska Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-11-19,23,1,0,Otono,LAX-DFW
2015,11,14,6,WN,1232,ATL,JFK,2100,-6.9,277.0,1990.0,-11.2,0,0,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,John F. Kennedy International Airport,New York,NY,2015-11-14,21,0,1,Otono,ATL-JFK
2015,5,27,3,UA,2155,LAX,BOS,1047,-25.7,83.0,519.0,-24.5,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Logan International Airport,Boston,MA,2015-05-27,10,0,0,Primavera,LAX-BOS
2015,3,10,2,OO,5241,BOS,MIA,2248,21.3,311.0,2407.0,11.4,0,0,Skywest Airlines Inc.,Logan International Airport,Boston,MA,Miami International Airport,Miami,FL,2015-03-10,22,1,0,Primavera,BOS-MIA
2015,10,24,6,F9,3709,ATL,SFO,545,-9.0,186.0,1155.0,-2.0,0,0,Frontier Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,San Francisco International Airport,San Francisco,CA,2015-10-24,5,0,1,Otono,ATL-SFO
2015,9,1,2,F9,5006,PHX,DEN,1842,4.5,116.0,636.0,7.3,0,0,Frontier Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Denver International Airport,Denver,CO,2015-09-01,18,0,0,Otono,PHX-DEN
2015,1,7,3,OO,1342,DFW,MCO,651,15.4,208.0,1142.0,19.2,0,0,Skywest Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Orlando International Airport,Orlando,FL,2015-01-07,6,1,0,Invierno,DFW-MCO
2015,6,21,7,HA,4651,LAX,CLT,1550,52.7,313.0,2236.0,62.1,0,0,Hawaiian Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Charlotte Douglas International Airport,Charlotte,NC,2015-06-21,15,1,1,Verano,LAX-CLT
2015,5,12,2,AA,1787,BOS,MIA,20,14.2,126.0,920.0,20.7,0,0,American Airlines Inc.,Logan International Airport,Boston,MA,Miami International Airport,Miami,FL,2015-05-12,0,0,0,Primavera,BOS-MIA
2015,12,7,1,F9,3956,JFK,DEN,2059,36.6,82.0,387.0,40.9,0,0,Frontier Airlines Inc.,John F. Kennedy International Airport,New York,NY,Denver International Airport,Denver,CO,2015-12-07,20,1,0,Invierno,JFK-DEN
2015,4,10,5,AA,6460,SFO,BOS,851,7.1,62.0,332.0,15.0,0,0,American Airlines Inc.,San Francisco International Airport,San Francisco,CA,Logan International Airport,Boston,MA,2015-04-10,8,0,0,Primavera,SFO-BOS
2015,2,5,4,UA,2939,ORD,DFW,210,4.6,165.0,958.0,-3.0,0,0,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-02-05,2,0,0,Invierno,ORD-DFW
2015,12,9,3,AA,393,ATL,LAS,1210,17.3,112.0,713.0,11.7,0,0,American Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,McCarran International Airport,Las Vegas,NV,2015-12-09,12,1,0,Invierno,ATL-LAS
2015,11,20,5,UA,4523,CLT,MCO,449,-8.4,160.0,995.0,-12.9,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Orlando International Airport,Orlando,FL,2015-11-20,4,0,0,Otono,CLT-MCO
2015,2,14,6,F9,3896,LAS,DFW,42,36.8,85.0,551.0,38.1,0,0,Frontier Airlines Inc.,McCarran International Airport,Las Vegas,NV,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-02-14,0,1,1,Invierno,LAS-DFW
2015,11,21,6,WN,4726,SFO,DEN,1556,27.2,68.0,203.0,33.3,0,0,Southwest Airlines Co.,San Francisco International Airport,San Francisco,CA,Denver International Airport,Denver,CO,2015-11-21,15,1,1,Otono,SFO-DEN
2015,6,16,2,OO,4115,SFO,JFK,1500,32.1,198.0,1146.0,31.7,0,0,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,John F. Kennedy International Airport,New York,NY,2015-06-16,15,1,0,Verano,SFO-JFK
2015,3,1,7,AS,2185,ORD,BOS,1111,29.7,199.0,1153.0,28.7,0,0,Alaska Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Logan International Airport,Boston,MA,2015-03-01,11,1,1,Primavera,ORD-BOS
2015,3,20,5,AS,3916,PHX,ATL,2222,18.5,369.0,2413.0,16.6,0,0,Alaska Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-03-20,22,1,0,Primavera,PHX-ATL
2015,3,6,5,DL,984,PHX,LAS,1814,-0.7,234.0,1565.0,-1.8,0,0,Delta Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,McCarran International Airport,Las Vegas,NV,2015-03-06,18,0,0,Primavera,PHX-LAS
2015,3,3,2,AA,1979,JFK,LAX,853,18.8,257.0,1825.0,18.1,0,0,American Airlines Inc.,John F. Kennedy International Airport,New York,NY,Los Angeles International Airport,Los Angeles,CA,2015-03-03,8,1,0,Primavera,JFK-LAX
2015,9,23,3,WN,3910,CLT,IAH,1329,-11.6,89.0,504.0,-1.9,0,0,Southwest Airlines Co.,Charlotte Douglas International Airport,Charlotte,NC,George Bush Intercontinental Airport,Houston,TX,2015-09-23,13,0,0,Otono,CLT-IAH
2015,6,17,3,F9,3050,JFK,BOS,347,-0.1,406.0,2693.0,3.2,0,0,Frontier Airlines Inc.,John F. Kennedy International Airport,New York,NY,Logan International Airport,Boston,MA,2015-06-17,3,0,0,Verano,JFK-BOS
2015,7,23,4,OO,808,DEN,LAX,2346,35.6,329.0,2156.0,34.4,0,0,Skywest Airlines Inc.,Denver International Airport,Denver,CO,Los Angeles International Airport,Los Angeles,CA,2015-07-23,23,1,0,Verano,DEN-LAX
2015,5,12,2,AA,2783,PHX,ATL,1231,29.6,163.0,1067.0,31.2,0,0,American Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-05-12,12,1,0,Primavera,PHX-ATL
2015,4,18,6,DL,1098,CLT,ORD,502,7.5,62.0,304.0,6.1,0,0,Delta Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Chicago O'Hare International Airport,Chicago,IL,2015-04-18,5,0,1,Primavera,CLT-ORD
2015,9,29,2,UA,124,MCO,JFK,2303,29.1,61.0,315.0,30.3,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,John F. Kennedy International Airport,New York,NY,2015-09-29,23,1,0,Otono,MCO-JFK
2015,7,28,2,OO,5451,CLT,SEA,1651,21.9,223.0,1539.0,16.9,0,0,Skywest Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Seattle-Tacoma International Airport,Seattle,WA,2015-07-28,16,1,0,Verano,CLT-SEA
2015,10,23,5,OO,216,JFK,SEA,2215,26.6,255.0,1878.0,29.0,0,0,Skywest Airlines Inc.,John F. Kennedy International Airport,New York,NY,Seattle-Tacoma International Airport,Seattle,WA,2015-10-23,22,1,0,Otono,JFK-SEA
2015,4,19,7,WN,822,ATL,JFK,414,-0.3,48.0,253.0,-3.2,0,0,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,John F. Kennedy International Airport,New York,NY,2015-04-19,4,0,1,Primavera,ATL-JFK
2015,7,1,3,WN,3220,DFW,BOS,602,-13.6,215.0,1599.0,-17.2,0,0,Southwest Airlines Co.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Logan International Airport,Boston,MA,2015-07-01,6,0,0,Verano,DFW-BOS
2015,7,16,4,DL,1341,SEA,IAH,1647,8.0,385.0,2666.0,7.2,0,0,Delta Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,George Bush Intercontinental Airport,Houston,TX,2015-07-16,16,0,0,Verano,SEA-IAH
2015,7,21,2,NK,208,LAS,SFO,1213,3.2,167.0,1026.0,-2.8,0,0,Spirit Air Lines,McCarran International Airport,Las Vegas,NV,San Francisco International Airport,San Francisco,CA,2015-07-21,12,0,0,Verano,LAS-SFO
2015,5,8,5,AS,347,CLT,DFW,249,-7.7,250.0,1753.0,-10.2,0,0,Alaska Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-05-08,2,0,0,Primavera,CLT-DFW
2015,9,18,5,UA,2205,ATL,MCO,730,-5.8,238.0,1687.0,2.1,0,0,United Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Orlando International Airport,Orlando,FL,2015-09-18,7,0,0,Otono,ATL-MCO
2015,5,14,4,DL,58,MCO,BOS,243,7.0,361.0,2202.0,9.3,0,0,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,Logan International Airport,Boston,MA,2015-05-14,2,0,0,Primavera,MCO-BOS
2015,5,29,5,B6,1992,MIA,IAH,2207,-2.8,92.0,461.0,0.1,0,0,JetBlue Airways,Miami International Airport,Miami,FL,George Bush Intercontinental Airport,Houston,TX,2015-05-29,22,0,0,Primavera,MIA-IAH
2015,11,18,3,HA,2351,LAX,ATL,532,8.9,98.0,452.0,2.4,0,0,Hawaiian Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-11-18,5,0,0,Otono,LAX-ATL
2015,6,26,5,B6,4014,CLT,LAX,1844,-1.4,154.0,954.0,3.9,0,0,JetBlue Airways,Charlotte Douglas International Airport,Charlotte,NC,Los Angeles International Airport,Los Angeles,CA,2015-06-26,18,0,0,Verano,CLT-LAX
2015,5,15,5,AS,4150,LAS,MCO,1405,9.0,321.0,1995.0,13.7,0,0,Alaska Airlines Inc.,McCarran International Airport,Las Vegas,NV,Orlando International Airport,Orlando,FL,2015-05-15,14,0,0,Primavera,LAS-MCO
2015,12,11,5,AA,888,SFO,MIA,2245,30.8,338.0,2168.0,33.6,0,0,American Airlines Inc.,San Francisco International Airport,San Francisco,CA,Miami International Airport,Miami,FL,2015-12-11,22,1,0,Invierno,SFO-MIA
2015,5,9,6,NK,3391,ORD,SFO,315,12.1,398.0,2528.0,12.4,0,0,Spirit Air Lines,Chicago O'Hare International Airport,Chicago,IL,San Francisco International Airport,San Francisco,CA,2015-05-09,3,0,1,Primavera,ORD-SFO
2015,5,9,6,B6,3903,IAH,CLT,1938,33.6,97.0,492.0,30.2,0,0,JetBlue Airways,George Bush Intercontinental Airport,Houston,TX,Charlotte Douglas International Airport,Charlotte,NC,2015-05-09,19,1,1,Primavera,IAH-CLT
2015,11,18,3,AS,4647,MIA,LAS,1913,30.6,164.0,1092.0,20.9,0,0,Alaska Airlines Inc.,Miami International Airport,Miami,FL,McCarran International Airport,Las Vegas,NV,2015-11-18,19,1,0,Otono,MIA-LAS
2015,3,7,6,UA,3309,ATL,SFO,247,15.5,91.0,420.0,8.1,0,0,United Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,San Francisco International Airport,San Francisco,CA,2015-03-07,2,1,1,Primavera,ATL-SFO
2015,7,16,4,UA,434,SEA,LAS,2308,23.1,244.0,1429.0,14.9,0,0,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,McCarran International Airport,Las Vegas,NV,2015-07-16,23,1,0,Verano,SEA-LAS
2015,10,25,7,AA,4266,SEA,DEN,726,-2.6,339.0,2392.0,-1.8,0,0,American Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Denver International Airport,Denver,CO,2015-10-25,7,0,1,Otono,SEA-DEN
2015,11,20,5,HA,1872,BOS,PHX,1716,33.7,41.0,180.0,22.3,0,0,Hawaiian Airlines Inc.,Logan International Airport,Boston,MA,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-11-20,17,1,0,Otono,BOS-PHX
2015,4,24,5,WN,703,MIA,SEA,21,-15.4,35.0,174.0,-17.8,0,0,Southwest Airlines Co.,Miami International Airport,Miami,FL,Seattle-Tacoma International Airport,Seattle,WA,2015-04-24,0,0,0,Primavera,MIA-SEA
2015,12,31,4,DL,5622,DEN,LAX,1653,29.6,158.0,1180.0,29.2,0,0,Delta Air Lines Inc.,Denver International Airport,Denver,CO,Los Angeles International Airport,Los Angeles,CA,2015-12-31,16,1,0,Invierno,DEN-LAX
2015,8,2,7,AS,6072,CLT,ORD,958,8.9,92.0,591.0,17.5,0,0,Alaska Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Chicago O'Hare International Airport,Chicago,IL,2015-08-02,9,0,1,Verano,CLT-ORD
2015,12,6,7,F9,892,SEA,MIA,532,6.0,101.0,536.0,5.2,0,0,Frontier Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Miami International Airport,Miami,FL,2015-12-06,5,0,1,Invierno,SEA-MIA
2015,7,7,2,UA,5145,JFK,BOS,129,51.3,282.0,2135.0,50.4,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Logan International Airport,Boston,MA,2015-07-07,1,1,0,Verano,JFK-BOS
2015,4,29,3,UA,591,MCO,DFW,422,12.7,364.0,2680.0,23.1,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-04-29,4,0,0,Primavera,MCO-DFW
2015,12,24,4,AS,5564,MCO,LAS,242,14.8,151.0,1153.0,12.0,0,0,Alaska Airlines Inc.,Orlando International Airport,Orlando,FL,McCarran International Airport,Las Vegas,NV,2015-12-24,2,0,0,Invierno,MCO-LAS
2015,2,15,7,AA,5959,LAS,BOS,620,5.9,346.0,2365.0,12.2,0,0,American Airlines Inc.,McCarran International Airport,Las Vegas,NV,Logan International Airport,Boston,MA,2015-02-15,6,0,1,Invierno,LAS-BOS
2015,10,13,2,WN,4167,SFO,ATL,643,8.5,318.0,2310.0,16.9,0,0,Southwest Airlines Co.,San Francisco International Airport,San Francisco,CA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-10-13,6,0,0,Otono,SFO-ATL
2015,4,29,3,UA,2884,JFK,DFW,327,-22.2,376.0,2346.0,-22.4,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-04-29,3,0,0,Primavera,JFK-DFW
2015,12,7,1,F9,4362,MIA,ATL,1048,14.2,58.0,359.0,13.8,0,0,Frontier Airlines Inc.,Miami International Airport,Miami,FL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-12-07,10,0,0,Invierno,MIA-ATL
2015,7,25,6,AA,1059,LAS,DFW,2024,53.7,107.0,748.0,53.6,0,0,American Airlines Inc.,McCarran International Airport,Las Vegas,NV,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-07-25,20,1,1,Verano,LAS-DFW
2015,8,25,2,WN,2005,LAS,ORD,204,-13.2,239.0,1685.0,-14.2,0,0,Southwest Airlines Co.,McCarran International Airport,Las Vegas,NV,Chicago O'Hare International Airport,Chicago,IL,2015-08-25,2,0,0,Verano,LAS-ORD
2015,12,23,3,OO,421,SEA,IAH,303,14.4,276.0,1841.0,13.9,0,0,Skywest Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,George Bush Intercontinental Airport,Houston,TX,2015-12-23,3,0,0,Invierno,SEA-IAH
2015,7,5,7,F9,804,ATL,DEN,917,7.3,202.0,1228.0,3.9,0,0,Frontier Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Denver International Airport,Denver,CO,2015-07-05,9,0,1,Verano,ATL-DEN
2015,1,11,7,AA,1210,MCO,SEA,137,6.5,294.0,2027.0,8.4,0,0,American Airlines Inc.,Orlando International Airport,Orlando,FL,Seattle-Tacoma International Airport,Seattle,WA,2015-01-11,1,0,1,Invierno,MCO-SEA
2015,1,30,5,AA,2567,DEN,LAS,121,8.8,393.0,2583.0,3.5,0,0,American Airlines Inc.,Denver International Airport,Denver,CO,McCarran International Airport,Las Vegas,NV,2015-01-30,1,0,0,Invierno,DEN-LAS
2015,2,2,1,HA,5542,JFK,DEN,2034,21.1,48.0,262.0,23.1,0,0,Hawaiian Airlines Inc.,John F. Kennedy International Airport,New York,NY,Denver International Airport,Denver,CO,2015-02-02,20,1,0,Invierno,JFK-DEN
2015,12,7,1,F9,3163,IAH,DFW,1314,16.1,207.0,1350.0,15.3,0,0,Frontier Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-12-07,13,1,0,Invierno,IAH-DFW
2015,10,21,3,OO,2910,SFO,MCO,234,4.8,121.0,653.0,3.4,0,0,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,Orlando International Airport,Orlando,FL,2015-10-21,2,0,0,Otono,SFO-MCO
2015,7,8,3,OO,1596,MCO,LAX,1136,11.6,275.0,1731.0,14.3,0,0,Skywest Airlines Inc.,Orlando International Airport,Orlando,FL,Los Angeles International Airport,Los Angeles,CA,2015-07-08,11,0,0,Verano,MCO-LAX
2015,12,19,6,OO,2691,LAX,DFW,1828,23.6,85.0,495.0,15.1,0,0,Skywest Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-12-19,18,1,1,Invierno,LAX-DFW
2015,4,15,3,B6,6686,LAS,MIA,1601,-5.7,261.0,1873.0,-6.0,0,0,JetBlue Airways,McCarran International Airport,Las Vegas,NV,Miami International Airport,Miami,FL,2015-04-15,16,0,0,Primavera,LAS-MIA
2015,3,13,5,UA,3331,LAX,CLT,1705,12.7,125.0,872.0,19.9,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Charlotte Douglas International Airport,Charlotte,NC,2015-03-13,17,0,0,Primavera,LAX-CLT
2015,3,31,2,AA,4073,JFK,SFO,1959,52.7,118.0,610.0,50.8,0,0,American Airlines Inc.,John F. Kennedy International Airport,New York,NY,San Francisco International Airport,San Francisco,CA,2015-03-31,19,1,0,Primavera,JFK-SFO
2015,3,15,7,AA,2862,ATL,JFK,1714,35.1,263.0,1875.0,29.4,0,0,American Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,John F. Kennedy International Airport,New York,NY,2015-03-15,17,1,1,Primavera,ATL-JFK
2015,5,12,2,AA,4717,SEA,LAX,2357,51.7,69.0,301.0,46.7,0,0,American Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Los Angeles International Airport,Los Angeles,CA,2015-05-12,23,1,0,Primavera,SEA-LAX
2015,8,15,6,UA,1809,MIA,ATL,117,18.8,156.0,1022.0,15.9,0,0,United Air Lines Inc.,Miami International Airport,Miami,FL,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-08-15,1,1,1,Verano,MIA-ATL
2015,11,3,2,AS,410,LAX,MCO,18,-22.5,132.0,909.0,-15.8,0,0,Alaska Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Orlando International Airport,Orlando,FL,2015-11-03,0,0,0,Otono,LAX-MCO
2015,6,14,7,OO,6875,SFO,IAH,922,-3.5,152.0,963.0,-4.0,0,0,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,George Bush Intercontinental Airport,Houston,TX,2015-06-14,9,0,1,Verano,SFO-IAH
2015,8,13,4,AA,5670,LAS,DFW,958,52.0,387.0,2406.0,52.4,0,0,American Airlines Inc.,McCarran International Airport,Las Vegas,NV,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-08-13,9,1,0,Verano,LAS-DFW
2015,4,2,4,B6,5288,CLT,ORD,1250,-8.6,248.0,1828.0,0.5,0,0,JetBlue Airways,Charlotte Douglas International Airport,Charlotte,NC,Chicago O'Hare International Airport,Chicago,IL,2015-04-02,12,0,0,Primavera,CLT-ORD
2015,2,12,4,AA,3372,PHX,SFO,1047,6.4,203.0,1312.0,7.2,0,0,American Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,San Francisco International Airport,San Francisco,CA,2015-02-12,10,0,0,Invierno,PHX-SFO
2015,8,1,6,AS,5229,MIA,JFK,2111,34.9,244.0,1471.0,33.7,0,0,Alaska Airlines Inc.,Miami International Airport,Miami,FL,John F. Kennedy International Airport,New York,NY,2015-08-01,21,1,1,Verano,MIA-JFK
2015,7,13,1,AA,4683,CLT,DFW,836,8.0,128.0,765.0,15.0,0,0,American Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-07-13,8,0,0,Verano,CLT-DFW
2015,6,15,1,AA,3503,JFK,DEN,818,15.0,282.0,1721.0,22.8,0,0,American Airlines Inc.,John F. Kennedy International Airport,New York,NY,Denver International Airport,Denver,CO,2015-06-15,8,0,0,Verano,JFK-DEN
2015,8,31,1,DL,4061,LAX,ATL,2152,25.3,210.0,1597.0,22.6,0,0,Delta Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-08-31,21,1,0,Verano,LAX-ATL
2015,3,9,1,DL,3515,SFO,MCO,649,-11.5,46.0,185.0,-10.7,0,0,Delta Air Lines Inc.,San Francisco International Airport,San Francisco,CA,Orlando International Airport,Orlando,FL,2015-03-09,6,0,0,Primavera,SFO-MCO
2015,12,25,5,OO,2527,JFK,PHX,1822,43.6,107.0,648.0,49.8,0,0,Skywest Airlines Inc.,John F. Kennedy International Airport,New York,NY,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-12-25,18,1,0,Invierno,JFK-PHX
2015,1,1,4,UA,6745,MIA,LAS,2352,24.4,32.0,151.0,28.2,0,0,United Air Lines Inc.,Miami International Airport,Miami,FL,McCarran International Airport,Las Vegas,NV,2015-01-01,23,1,0,Invierno,MIA-LAS
2015,5,30,6,NK,1960,MIA,JFK,1723,19.7,159.0,970.0,25.3,0,0,Spirit Air Lines,Miami International Airport,Miami,FL,John F. Kennedy International Airport,New York,NY,2015-05-30,17,1,1,Primavera,MIA-JFK
2015,3,17,2,OO,3132,DEN,MCO,1248,1.0,135.0,861.0,3.1,0,0,Skywest Airlines Inc.,Denver International Airport,Denver,CO,Orlando International Airport,Orlando,FL,2015-03-17,12,0,0,Primavera,DEN-MCO
2015,6,25,4,DL,4454,BOS,ATL,2145,35.6,213.0,1707.0,40.5,0,0,Delta Air Lines Inc.,Logan International Airport,Boston,MA,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-06-25,21,1,0,Verano,BOS-ATL
